file_name,file_upload_date,db_content_type,exiftool_mime_type,type_mismatch,type_major_mismatch,media_file,media_entry,file_store_path
8_2943_ionisch_kapitell1.psd,2013-06-17T11:01:01.609Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/b9fe246d-13a3-4ab8-a425-46b7bcadc562,https://medienarchiv.zhdk.ch/entries/f77b50a3-ad0b-447b-b674-8c97c9734fe0,a/aad33fcdbe9845f3bb8ac553ac31ecb7
8_2944_ionisch_kapitell2.psd,2013-06-17T11:01:12.283Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/888137c7-af72-49a6-bc90-568f0e9b51c3,https://medienarchiv.zhdk.ch/entries/fdbd45d9-f4bc-4bac-b2c9-8caca7683bdf,4/49e86f2d3c4f4058b5bdef53e9903b4e
8_2945_vergleich_dorisch.psd,2013-06-17T11:01:23.348Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/5c239624-e04b-4ef2-9c87-648c781de765,https://medienarchiv.zhdk.ch/entries/f6e0b577-505f-4e79-871a-5a8766953e56,0/02879210362048038f3683c372f7ddbe
8_2946_dorisch_gesamt.psd,2013-06-17T11:01:32.976Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/5a990e72-8610-4e6e-8c32-58862abb597a,https://medienarchiv.zhdk.ch/entries/a9eca52d-1a5e-45b6-99f8-292df37f10ad,a/aadf2973f089406383e041a84f6a55ed
8_2949_ionisch_basis.psd,2013-06-17T11:01:51.110Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/a21f1402-6405-45d6-ad4c-b75828c8dd70,https://medienarchiv.zhdk.ch/entries/c3462024-f0e5-4809-925c-5b1c74003e22,9/9e1f11deff3f4b7994dc46adf43b50df
8_2950_dorisch_kapitell_gebälk1.psd,2013-06-17T11:02:02.117Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8d75fe31-626d-4827-b905-e51cb04e968d,https://medienarchiv.zhdk.ch/entries/d5d580f9-45ac-43f9-b459-bc7194bd5610,c/c127417223904091843fb1cfd9a826f4
8_2951_dorisch_kapitell_gebälk2.psd,2013-06-17T11:02:12.445Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/e2ab649a-6e04-4695-964b-9dea8a1457ec,https://medienarchiv.zhdk.ch/entries/4df359ad-9973-4645-85a8-099a1f8eb1a7,8/804c230e894e4d9a991b551c9e49019e
8_2955_ionisch_kapitell_gebälk_kl.psd,2013-06-17T11:02:33.189Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/6fde5762-6ad9-4f06-9e97-bbdf923bb457,https://medienarchiv.zhdk.ch/entries/3670e037-74cb-42df-bf6b-795e470adbcf,6/6d051a716a64414786ebb79979772997
11_727_Paestum Athena Tempel.psd,2013-06-17T11:25:38.032Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/10a11e70-9b8d-4239-b653-5fa3dfa27c02,https://medienarchiv.zhdk.ch/entries/be859b51-60db-40ad-bcf1-8010c32803d5,d/d7160a376c5e40efafff09d9479747a0
1_2440_palladio.psd,2013-06-17T11:56:15.420Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/c8f70126-47c4-4be3-8b95-25399b9a3ae1,https://medienarchiv.zhdk.ch/entries/761d684a-5d7c-41ed-a8a2-1794dd71eadb,b/b763dfe3590e49a7b7d8ef3e2420a552
1_2441_sc008b6c8c.psd,2013-06-17T11:56:20.212Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/ebdc6f57-b9af-4493-b97d-f34b3aaec46b,https://medienarchiv.zhdk.ch/entries/73bcd530-a77d-4c53-a6ff-ad0dbab37808,a/aecf655eba4b4c27b8170f2e1e9f00a2
1_2444_sc008b9bef.psd,2013-06-17T11:56:34.380Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/f6dee699-5a20-401f-8dfe-f3944090c475,https://medienarchiv.zhdk.ch/entries/9a02dcd3-5af3-4a95-aaf1-94961acf6da9,9/9e317932767e4ab6937205c7741fa754
1_2445_korrigiert2.psd,2013-06-17T11:56:38.999Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/85651f1f-00ce-4594-8c56-1267d099079b,https://medienarchiv.zhdk.ch/entries/1d28c882-b2da-4b6a-acd2-00a70ac7a1bd,8/8074dcee2f564ac4abc3ca28b1ac5ade
1_2455_antikesrom.psd,2013-06-17T11:56:47.224Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/fae80f7f-0618-4a08-b975-deb2dfe2e3af,https://medienarchiv.zhdk.ch/entries/66449e76-9e9c-43cd-af27-08254f309c60,c/c98b56b9accf4ab49d586a0a7c862ac0
1_2457_antikesrom1.psd,2013-06-17T11:56:55.975Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8f405761-94a4-4571-838f-b26922e8f721,https://medienarchiv.zhdk.ch/entries/b55b38ec-1b0e-484e-8802-1050f88bafd4,5/5b87400821fb4d7e8be803f4ae011026
11_1385_antikesrom.psd,2013-06-17T11:57:15.356Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/56f7a2bd-05a8-40b4-8af0-3693889a58a8,https://medienarchiv.zhdk.ch/entries/3adc4f93-9ea3-406b-a6f2-54e27ccc06ad,3/3acced96fe1e469180db34f46c13bdf9
11_1386_antikesrom1.psd,2013-06-17T11:57:19.260Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/9ea66f71-5065-4d72-abab-a7aa2a4f6464,https://medienarchiv.zhdk.ch/entries/78532bdb-7622-47dc-a8d8-4266fad40094,c/ce69024b01884964a83db4265e38542c
11_1388_sc008b8085.psd,2013-06-17T11:57:27.638Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/4cdbe98d-676f-468d-b8ac-2a8b3bdc00fa,https://medienarchiv.zhdk.ch/entries/d4621d91-aca5-4ead-98c6-351c6b90af44,9/9c6f021bd107424896951c75dfbade7e
11_1389_sc008b6c8c.psd,2013-06-17T11:57:31.745Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/57c1245d-8055-4f81-847d-ebad465ff00b,https://medienarchiv.zhdk.ch/entries/eb9a78dc-19cf-48ad-8e77-286277ef33f1,9/96986e3d92ff4610b0dbf6a3442ac0fa
11_1390_palladio3.psd,2013-06-17T11:57:35.923Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/b8102beb-c30b-4440-b51c-36d957032fc7,https://medienarchiv.zhdk.ch/entries/8704d34e-a787-4c22-ae1a-44fb2d58b912,3/36bbab1b7ceb4594b6571b97c371ef63
11_1391_sc008b8085.psd,2013-06-17T11:57:40.456Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/be446195-5ab4-4bf0-8463-1fbcf1e0ec6c,https://medienarchiv.zhdk.ch/entries/98bf80ee-866f-45cd-ae1b-6b4f7c212930,c/cf0513f8ce954dfdbbd965b2c70613dd
1_2405_Unbenannt-4.psd,2013-06-17T12:34:28.598Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/4a7c4bc4-91e5-49fb-87ae-e51eb9722edf,https://medienarchiv.zhdk.ch/entries/a0894bf3-a5c2-4aed-b2ae-557c4df34c69,9/927cfa7fc3be4bb1b1862d1fed27d054
11_1200_Unbenannt-11.psd,2013-06-17T12:35:54.473Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/3d533113-045e-4edf-9afd-bbffeaca461e,https://medienarchiv.zhdk.ch/entries/224d3a9c-bd4d-447b-ba3b-5accb1d27737,5/5678f42b1f1d4f24a2785a673390e8d8
11_1201_Unbenannt-12.psd,2013-06-17T12:36:00.425Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8333ab6b-8e6d-499f-adc5-9eb340df1413,https://medienarchiv.zhdk.ch/entries/c45ccad5-915f-47e8-8921-015dde0e1bb9,0/09d70192ed3e41f3974bc53f8235612a
11_1202_Unbenannt-14.psd,2013-06-17T12:36:06.379Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/d911894c-6f9f-4b39-a1c9-6538e7f43206,https://medienarchiv.zhdk.ch/entries/6ff471d6-ae38-4edb-9c11-44db412f0aea,5/5fcd228e1bf34e9399d0aa352f4d9203
11_1203_Unbenannt-15.psd,2013-06-17T12:36:10.971Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/37945d69-c97b-43ec-b29d-3d152cfea657,https://medienarchiv.zhdk.ch/entries/e95423eb-fe32-46c0-a320-aeb55c223e50,6/6e2d61f305dc4aa1bf770cb366bc5fa1
11_1248_Unbenannt-3.psd,2013-06-17T12:36:28.235Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/33b74a9b-66c4-4bfa-a518-cccad2f0ac5b,https://medienarchiv.zhdk.ch/entries/096e5163-233c-4231-887a-6cefdd0f5a1e,b/baad564f4ab24ceeae2cfaa3b51bbd1e
11_1253_Unbenannt-1.psd,2013-06-17T12:36:55.609Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/d1ec7767-026d-4740-a1b5-3f86c5177fdc,https://medienarchiv.zhdk.ch/entries/38bec7b9-05cd-4f1f-9cc3-c8734b73fc28,0/011de718c39d4e03990bc8e16d27be91
11_1256_Unbenannt-7.psd,2013-06-17T12:37:02.441Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/ea3b72fa-a606-4023-ae17-e1b059509fab,https://medienarchiv.zhdk.ch/entries/3c01be03-90cc-41a1-bc5f-5234871edabd,b/ba49a827278b4722b83db648d634f80b
11_1257_Unbenannt-8.psd,2013-06-17T12:37:08.548Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/b9c811d2-8fa1-4c98-87e2-788d7c2439e4,https://medienarchiv.zhdk.ch/entries/d7aadc2e-6a16-4a54-8401-bf7bd53c4197,8/8f4f779ace134138bbb384f72974ce0a
11_1258_Unbenannt-9.psd,2013-06-17T12:37:14.265Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/9219d86d-7655-49e0-b876-9acbf550b528,https://medienarchiv.zhdk.ch/entries/600060d0-e263-4eed-bd9b-fa1d79c3bd33,4/4e263c0b756f407cb5eb0c0fbf359419
11_1259_Unbenannt-10.psd,2013-06-17T12:37:19.990Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/cc30f16e-1b75-4bd7-8fda-6f42f5d2e004,https://medienarchiv.zhdk.ch/entries/cf74e2c4-cb10-4a63-9eae-b60ec3cdc63b,a/a567cd2d72894e939487ff60abfc2df3
11_1261_Unbenannt-13.psd,2013-06-17T12:37:27.989Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/630dea4b-dc86-4d9b-a03e-ffe604423774,https://medienarchiv.zhdk.ch/entries/851f3231-bcfa-4fa1-bd6d-a81ecdcd217a,2/2fc4b0cb8dfb4d5ea4cd79616d69cf02
test.psd,2013-08-06T07:22:56.209Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/7fe223d5-4c78-41b2-8d48-671b8709130a,https://medienarchiv.zhdk.ch/entries/766d4d88-5670-42e5-97e6-70f1567bbdd6,3/31ce562f29c54f50868a40de4024ceae
_DSC0281.psd,2013-08-16T11:40:21.170Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8e20c911-3aed-494a-801b-643f5677795e,https://medienarchiv.zhdk.ch/entries/95d7f93d-296a-430d-b89c-ea74ac6e1ab6,3/3eda433fe5f8499b88856b0a8d214989
janine Schranz.psd,2013-09-30T13:18:42.908Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/3b66ae83-6009-49ce-b333-678e8a67857f,https://medienarchiv.zhdk.ch/entries/bf4f92b6-e43f-4dd9-89e1-4b9a38b87f26,2/2a5ec1144cfe4757b4b58332824b1ace
cover.psd,2014-10-09T14:57:49.665Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/87032795-6df5-49d8-9b59-5785ee7f804b,https://medienarchiv.zhdk.ch/entries/a5267c85-bbe3-402d-9253-f9113d384dd7,b/bc9e9e7e27e249e8a360252b3f896780
mein_spaziergang1.psd,2014-10-09T14:58:28.222Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/2e94ebb2-95ee-4078-aeac-2984f9631d1a,https://medienarchiv.zhdk.ch/entries/3451ed97-ca93-49e2-a667-2b3227f6518f,3/3ad7cb7a3b3b4d52a66c2b1a55156215
_MR_2945.psd,2015-02-05T15:26:25.652Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/48298112-5bad-4647-8dc8-af8f7aa0e97e,https://medienarchiv.zhdk.ch/entries/f1b7cc44-ccd3-4bd6-8326-89aee566b0b2,e/e38e185c731742929f6743756cce3a3e
_MR_2952.psd,2015-02-05T15:26:36.585Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/89b0ac8b-af16-4616-880a-82d4f73f901d,https://medienarchiv.zhdk.ch/entries/84c1f213-4f35-4344-a075-ef22bc0d8652,c/c6eba7b2df114105999e34625a1c116a
endrendering5.psd,2015-02-05T15:26:47.463Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/5be96579-cdc4-4751-a0dc-271eb87312fe,https://medienarchiv.zhdk.ch/entries/87a81b4c-1305-4408-bea6-ef794e328ed0,9/9558fd804ac64bcf93bf636dc2ad523f
Ailinger_Manuel_PeriPal_Rendering.psd,2015-02-05T15:41:19.452Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/cbeabc36-a1bb-4e16-a650-44f786366d02,https://medienarchiv.zhdk.ch/entries/9dcbc330-6d2b-4806-85d7-09536602ff5e,6/67f52da1262d4d029608a99e001fc941
BroschüreRendering.psd,2015-02-05T16:08:44.910Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/20a73ee0-2c2a-4b33-944d-4e3eaa8b7a7f,https://medienarchiv.zhdk.ch/entries/197098fa-aec1-44d8-a678-860fc85155ce,5/5979e7c3ea0b423fb76b4eb5f3f08151
01.psd,2015-07-03T11:34:22.341Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8c915832-2632-4d73-b719-2bf4b0c4b1ca,https://medienarchiv.zhdk.ch/entries/fcf70d02-5115-445b-8d30-f7bc20e6c57c,e/e0f04d43a90b4599a764ef9ed744aa7c
02.psd,2015-07-03T11:34:26.222Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/36a075de-3934-4f77-994c-9bb3e6ad7e10,https://medienarchiv.zhdk.ch/entries/eea0446b-2f15-4171-a5a1-b2540cc85095,8/8cb9fe6eb78a46b59c47b4c7c859145b
03.psd,2015-07-03T11:34:36.897Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/e37d86f6-ad4c-42b1-8f63-82dc55bfe9dc,https://medienarchiv.zhdk.ch/entries/adc8ec51-d53c-43f2-83a4-5b8c0100c140,e/e15fff00ec9e48238067a36d66ab7244
04.psd,2015-07-03T11:34:40.550Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/71ab71a4-3824-4da9-9d15-f70de5d0c827,https://medienarchiv.zhdk.ch/entries/6bd7ee26-1293-4eba-b693-2ae3691e450e,5/5eef0dec66a6440b9ebd01f56b1a915f
05.psd,2015-07-03T11:34:44.075Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/ce7fdeda-0647-4441-9d7e-1a8b9bd8f6ba,https://medienarchiv.zhdk.ch/entries/2d321403-67d8-40b7-bd44-15e2d8deba62,c/c86ddb69519f469d8ac55c26f39a635f
06.psd,2015-07-03T11:34:48.127Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/49583e82-81a6-4f63-bfeb-eee82f241ad8,https://medienarchiv.zhdk.ch/entries/c35daf3f-df5f-4a9f-bfe4-c80af9822443,6/693a5b6b186c4b5b96f3b9b5e0b7a5a0
07.psd,2015-07-03T11:34:52.054Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/5973950f-3409-4527-a366-c5232b5999fe,https://medienarchiv.zhdk.ch/entries/1276c64c-0d1d-486f-9195-269143ae5f8b,2/21649ef7674d4a62b41b5b17440bab7f
08.psd,2015-07-03T11:34:55.812Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/b5402a40-9c8a-485f-a8d3-328817aec8f3,https://medienarchiv.zhdk.ch/entries/083b8220-11e9-4dde-9213-1bfbc4c551f8,b/bd872493332e4bb795e38ade6342eaa4
09.psd,2015-07-03T11:34:59.745Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/fe479ffe-f05d-41aa-879d-a63da77b7c19,https://medienarchiv.zhdk.ch/entries/b71f3fa4-2d6a-4224-9c70-f32be2eb74bf,1/137da4f3b0bb48efb340ae13a72308d0
f1_render_reco_1a.psd,2015-07-03T11:35:07.572Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/7177ee2b-8d2b-43c0-9984-a3e63f100d0d,https://medienarchiv.zhdk.ch/entries/73d92c1e-9d6e-482a-a5e0-cb9d0b8612db,1/19f60aae43a8425e820842fb3fd2d95f
BA_gregorforster_2.psd,2015-07-03T11:46:09.503Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/92eb5483-5eb2-4533-a5f2-c3ee637d3899,https://medienarchiv.zhdk.ch/entries/0da4aa42-61c2-426f-b631-317c023dec52,2/2f82562453c94880a4996e3ee80a4d84
BA_gregorforster_6.psd,2015-07-03T11:46:26.697Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/ac70c74c-6082-4867-9973-1af481207b1b,https://medienarchiv.zhdk.ch/entries/13bd8931-21dc-4b95-8881-7d93054feca5,7/759e4a44afa64cd69638e0c3f49b7ee7
2 AfrikaNeuKomplett.psd,2015-07-03T12:08:26.597Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/7b7e0c18-3c63-4025-b0f7-18390f9c7e59,https://medienarchiv.zhdk.ch/entries/d1ffac3c-90aa-44f7-995b-771adf7b8a34,9/913711bff2854ca78711103f0f84f26a
2 GotlandNeuKomplett.psd,2015-07-03T12:08:51.171Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/85ace1ae-365d-4949-9430-4f4f636ce093,https://medienarchiv.zhdk.ch/entries/b7fb2a9c-b422-461a-a9a7-ece3ad18f587,3/3891d42d6b7e436ea0ae398c95335002
HerkunftNeu.psd,2015-07-03T12:09:20.792Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/be772400-0ac3-4dea-ba2a-9ef80e7ff491,https://medienarchiv.zhdk.ch/entries/04e64ff5-2647-48c8-aedd-cfbe992b1787,4/40a0081c945d43458ac44ead39e19fca
Schur1.psd,2015-07-03T12:12:28.802Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/41f0856f-fa30-4926-98a6-ba070d747b12,https://medienarchiv.zhdk.ch/entries/6fa54bac-2e5e-4f41-a008-8000f6de64cd,9/99f52d43d8b645ff8ee157628cc0469b
Schur2.psd,2015-07-03T12:12:33.334Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/98ffc458-3723-4f20-a341-6d23f0ae37ab,https://medienarchiv.zhdk.ch/entries/c658db2e-17a6-46b6-8329-6c1a1eac7e2f,c/c2da64f78d8b4da8b87cd62d8e662ac7
Schur3.psd,2015-07-03T12:12:37.946Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/e5a497a6-509a-4030-8882-7bfcff7c8d37,https://medienarchiv.zhdk.ch/entries/af7ed5e2-1738-4526-b76f-e2c9276c9f4a,d/dcd65f7d353442e195a6f93ec53efb1f
Schur4.psd,2015-07-03T12:12:42.684Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/c5e5a630-4bc1-4343-9213-e6f94986f3e1,https://medienarchiv.zhdk.ch/entries/27091490-ec05-4bce-89cd-36e5d9e55a17,e/e720abf244e341238b2af2a5251aea55
Schur5.psd,2015-07-03T12:12:47.249Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/ccec58b3-ce4d-4e4f-ad1e-10044e82e898,https://medienarchiv.zhdk.ch/entries/1a61cae1-7a73-4d64-96c8-f443548317aa,c/ce954f852501411089c436927ca3a42a
Schur6.psd,2015-07-03T12:12:51.544Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/62926ce6-652d-4391-8550-267715949dd3,https://medienarchiv.zhdk.ch/entries/f89da799-3af4-412f-8960-1ea887c3a431,d/dcc1505ab8b94cc5bfe82893cad9a0fe
TitelRückseiteNeu13.psd,2015-07-03T12:12:59.310Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/fd29f960-946e-4a18-b3a1-3c59abb2c72c,https://medienarchiv.zhdk.ch/entries/e5d9a4ad-09da-44ad-9675-35b8a8fcd6cb,3/302970f4e5674d248c6516886fd950bf
bohrinsel.psd,2015-07-03T13:00:08.348Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/0be1ef1d-359d-4da4-997c-883dd9ecd049,https://medienarchiv.zhdk.ch/entries/da9c12d6-b921-4d9f-94b4-c99715fabbe3,6/69d795bd9d7e4287aca5cd88b4bc1876
Citydruck (0.00.00.00).psd,2015-07-03T13:00:24.733Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/e55134cd-aab6-46a5-a2d1-92becb0fcda1,https://medienarchiv.zhdk.ch/entries/4e475bfa-0e3b-4d3f-9dc2-469b2d28c3b2,6/68c947c8128a43babd7c67009d3bdaa4
koralle.psd,2015-07-03T13:01:24.835Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/a02743c6-29d4-4808-89ac-7902e9087663,https://medienarchiv.zhdk.ch/entries/47fd09db-2431-48b6-b971-643f45a70518,b/bd05de88243e48f2b43e3f7cbfc29d1a
tanke.psd,2015-07-03T13:06:26.020Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/00fb118c-b68f-4e91-9fe8-5f2f2afad75f,https://medienarchiv.zhdk.ch/entries/18b5c69a-82c7-4eb3-aaee-80316bdce0a8,9/9aaf48e3eca44559b7a3d4ae8f3e7b10
test 3 (0.00.47.20).psd,2015-07-03T13:06:36.749Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/65fa6f37-503c-4b58-9b64-329cf3038d67,https://medienarchiv.zhdk.ch/entries/a24ae495-95bc-4af5-b5fc-f181f719f7d9,9/9f9d02e747f24eeebd331f4e7729fef0
test 3 (0.01.12.01).psd,2015-07-03T13:06:41.777Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/7fde92b9-c1e5-4d5e-8ca1-80b02cda0b23,https://medienarchiv.zhdk.ch/entries/d8c1a00f-4d6b-4d0b-88d6-e77114d28071,c/c1069c345e824508b50a5535ddbbd298
test 3 (0.01.30.22).psd,2015-07-03T13:06:46.893Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/3c2bcbe5-1011-4fd1-b49b-505d6f8b531d,https://medienarchiv.zhdk.ch/entries/6e97d66e-31b8-4c99-8fe1-64c91a01bc11,1/1a389254aef44fc9aede5982aee1efdf
test 3 (0.01.33.21).psd,2015-07-03T13:06:52.781Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/04a844db-6089-42f1-a49f-58d2af0db81a,https://medienarchiv.zhdk.ch/entries/189cfa07-f057-48bd-bb51-a97edf039f97,5/5e234ebc88bb49f9944f973094c0c182
test 3 (0.01.46.15).psd,2015-07-03T13:06:58.367Z,image/vnd.adobe.photoshop,application/vnd.adobe.photoshop,true,true,https://medienarchiv.zhdk.ch/admin/media_files/8b6fd4ee-d5c0-4486-a0ea-6ed837f30a1a,https://medienarchiv.zhdk.ch/entries/7f94afb6-6d1f-4b14-91cc-c055327aeed6,d/d3cd4f89e15c41d8ac6c5c713652a700
